id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;id_reservatorio;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;val_vazaoincrementalbruta
S;Sul;FIO;URUGUAI;SUL;RIUHMO;MONJOLINHO;172.0;94.0;2025-05-11;327.65;264.76;56.92;22.44;0.0;0.0;;0.0;;36.45;;14.83;0.188;0.4173;18.02
S;Sul;FIO;URUGUAI;SUL;RIUHFC;FOZ CHAPECO;173.0;103.0;2025-05-11;264.34;210.68;33.68;239.23;93.0;119.0;0.0;212.0;0.0;354.46;;59.81;2.546;4.18;60.81
S;Sul;RCU;URUGUAI;SUL;RIUQQX;QUEBRA QUEIXO;174.0;95.0;2025-05-11;547.86;425.99;75.89;59.22;0.0;0.0;1.0;1.0;0.0;59.44;;59.44;0.146;0.08;59.44
S;Sul;FIO;URUGUAI;SUL;RIUSJO;SAO JOSE;175.0;101.0;2025-05-11;154.52;133.14;85.0;279.48;213.0;9.0;;222.0;;237.69;;237.69;0.839;0.5647;280.89
S;Sul;FIO;URUGUAI;SUL;RIUHPJ;PASSO SAO JOAO;176.0;102.0;2025-05-11;128.28;98.33;94.7;202.7;101.0;30.0;0.0;131.0;0.0;235.14;;8.88;0.758;0.5833;-14.73
NE;Nordeste;FIO;JEQUITINHONHA;NORDESTE;JEUITP;ITAPEBI;68.0;154.0;2025-05-12;109.9;26.64;90.0;91.87;54.0;30.0;0.0;84.0;0.0;82.46;;41.87;1.209;4.104;38.42
NE;Nordeste;RCU;PARAGUACU;NORDESTE;PGUCV;PEDRA DO CAVALO;109.0;189.0;2025-05-12;113.33;3.43;84.52;88.98;13.0;0.0;;13.0;;91.9;;91.9;2.914;9.046;91.9
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190.0;2025-05-12;303.74;258.78;94.93;341.59;249.0;0.0;;249.0;;340.63;;340.63;5.974;4.089;351.66
NE;Nordeste;RCU;SAO FRANCISCO;NORDESTE;SFSOBR;SOBRADINHO;180.0;169.0;2025-05-12;390.13;362.07;69.43;830.0;1276.0;0.0;;1276.0;;1212.38;;797.38;137.676;100.498;797.38
NE;Nordeste;RCU;SAO FRANCISCO;NORDESTE;SFLGON;LUIZ GONZAGA;181.0;172.0;2025-05-12;303.63;251.32;91.58;1180.0;1067.0;0.0;;1067.0;;1228.78;;0.0;17.38;161.325;
NE;Nordeste;FIO;SAO FRANCISCO;NORDESTE;SFMOXO;APOLONIO SALES;182.0;173.0;2025-05-12;251.51;230.12;75.12;1087.0;81.0;0.0;;81.0;1006.0;1228.78;;0.0;;163.842;
NE;Nordeste;FIO;SAO FRANCISCO;NORDESTE;SFP123;P. AFONSO 1,2,3;183.0;174.0;2025-05-12;230.13;147.44;94.9;88.0;88.0;0.0;;88.0;;1228.78;;0.0;0.109;163.912;
NE;Nordeste;FIO;SAO FRANCISCO;NORDESTE;SFPAF4;P. AFONSO 4;184.0;175.0;2025-05-12;251.25;137.74;61.72;959.7;1006.0;0.0;;1006.0;;1228.78;;0.0;;163.912;
NE;Nordeste;FIO;SAO FRANCISCO;NORDESTE;SFXING;XINGO;185.0;178.0;2025-05-12;137.49;15.24;39.02;1094.0;1126.0;0.0;;1126.0;;1251.15;;0.0;1.303;164.247;
N;Norte;FIO;ARAGUARI;MANAUS-AMAPA;AAUCCA;CACHOEIRA CALDEIRAO;1.0;204.0;2025-05-12;58.54;42.46;127.08;1708.78;911.0;768.0;;1679.0;;1540.91;;1540.91;-0.165;;1708.62
N;Norte;FIO;ARAGUARI;MANAUS-AMAPA;AMUHCN;COARACY NUNES;2.0;280.0;2025-05-12;41.81;21.09;92.44;1722.9;216.0;1540.0;;1756.0;;1541.02;;4.67;;0.0;51.36
N;Norte;FIO;ARAGUARI;MANAUS-AMAPA;AAFGO;FERREIRA GOMES;3.0;284.0;2025-05-12;20.0;4.03;-28.42;1636.0;1130.0;506.0;;1636.0;;1549.03;;12.46;-0.029;0.01;-101.19
N;Norte;RCU;AMAZONAS;MANAUS-AMAPA;AMUHBB;BALBINA;10.0;277.0;2025-05-12;49.86;24.49;73.2;763.63;248.0;0.0;;248.0;;934.45;;934.45;11.044;0.04;774.71
N;Norte;RCU;AMAZONAS;BELO MONTE;CRCURU;CURUA-UNA;16.0;272.0;2025-05-12;31.95;11.94;94.16;342.0;141.0;201.0;;342.0;;348.33;;348.33;-0.314;0.06;341.75
N;Norte;FIO;AMAZONAS;MANAUS-AMAPA;AMSAJ;STO ANTONIO DO JARI;17.0;286.0;2025-05-12;30.41;5.09;153.28;2242.0;1063.0;1134.0;45.0;2242.0;;2193.35;;2193.35;-0.081;0.91;2242.83
N;Norte;FIO;AMAZONAS;BELO MONTE;AMUSBM;BELO MONTE;18.0;288.0;2025-05-12;95.58;5.65;39.74;0.0;8079.0;0.0;0.0;8079.0;0.0;0.0;7724.08;0.0;0.0;;0.0
N;Norte;FIO;AMAZONAS;BELO MONTE;AMUSPM;PIMENTAL;19.0;314.0;2025-05-12;96.84;84.37;-31.14;11629.48;2127.0;2078.0;15.0;4220.0;7491.76;11881.32;4157.24;11881.32;0.0;8.109;11637.59
N;Norte;FIO;TOCANTINS;NORTE;TOUHET;ESTREITO;218.0;267.0;2025-05-12;155.62;131.0;91.42;2544.45;1220.0;483.0;;1703.0;;2669.77;;1209.22;-0.44;32.163;1190.65
N;Norte;RCU;TOCANTINS;NORTE;TOTUCU;TUCURUI;219.0;275.0;2025-05-12;73.97;6.58;99.77;10515.66;3848.0;4240.0;;8088.0;;10827.57;;7590.92;-7.035;87.747;7680.91
SE;Sudeste/Centro-Oeste;CED;TIETE;;TICPBA;CANAL P. BARRETO;;0.0;2025-05-12;;;;306.0;;;;;;;;;;;
SE;Sudeste/Centro-Oeste;RES;SANTA MARIA VIT;SUDESTE;ODRBON;RIO BONITO;;;2025-05-12;649.19;490.19;88.07;8.52;6.0;0.0;0.0;6.0;;5.56;;5.56;0.057;;8.58
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMSAPI;SALTO APIACAS;;225.0;2025-05-12;247.61;221.77;104.5;210.71;177.0;34.0;;211.0;;210.72;;210.72;0.004;;210.72
SE;Sudeste/Centro-Oeste;FIC;PARANA;PARANA;PNTIRM;ILHA + T. IRMÃOS;;44.0;2025-05-12;77.67;;77.67;3427.0420000000004;4351.0;0.0;0.0;4351.0;;3839.01;;165.12;;;192.814
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMUGUA;GUAPORE;4.0;196.0;2025-05-12;479.2;304.36;100.0;38.46;35.0;0.0;3.0;38.0;0.0;39.09;;39.09;0.04;0.049;38.55
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMUHJI;JIRAU;5.0;285.0;2025-05-12;90.0;74.86;100.0;30915.0;17637.0;13001.0;277.0;30915.0;0.0;30880.98;;30880.98;-9.213;63.58;30969.37
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMUSSN;SANTO ANTONIO;6.0;287.0;2025-05-12;71.3;57.2;100.0;30060.0;15749.0;13178.0;598.0;29525.0;0.0;31806.67;;525.36;-8.715;63.58;-941.13
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;MADEIRA;AMSU;SAMUEL;7.0;279.0;2025-05-12;87.32;56.88;98.09;481.49;391.0;302.0;;693.0;;505.1;;505.1;4.314;0.409;486.21
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;MADEIRA;AMUHRD;RONDON II;8.0;276.0;2025-05-12;267.96;204.87;99.01;116.0;86.0;0.0;30.0;116.0;;117.33;;117.33;0.532;0.289;116.82
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMDA;DARDANELOS;9.0;310.0;2025-05-12;213.77;111.95;54.0;594.93;275.0;320.0;0.0;595.0;0.0;595.13;;595.13;0.001;0.199;595.13
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMJRN;JURUENA;11.0;309.0;2025-05-12;452.0;416.8;100.0;138.0;83.0;55.0;0.0;138.0;;140.32;;140.32;0.004;2.32;140.32
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;TELES PIRES;AMSNPE;SINOP;12.0;227.0;2025-05-12;300.58;273.12;79.39;791.04;804.0;419.0;;1223.0;;820.99;;820.99;0.0;20.333;811.37
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMCLR;COLIDER;13.0;228.0;2025-05-12;271.81;250.31;68.33;1277.57;1171.0;144.0;9.0;1315.0;;916.71;;76.27;0.0;20.333;75.03
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMUHTP;TELES PIRES;14.0;229.0;2025-05-12;220.41;163.43;93.73;2817.88;2208.0;627.0;;2835.0;;2551.78;;1469.64;0.267;23.031;1571.68
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMUSMA;SAO MANOEL;15.0;230.0;2025-05-12;161.47;134.79;102.13;2705.26;1653.0;988.0;;2641.0;;2569.17;;13.35;0.0;23.031;-131.04
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCUHEC;CANDONGA;23.0;139.0;2025-05-12;327.5;278.44;100.0;78.66;78.0;0.0;0.0;78.0;;79.34;;79.34;0.045;1.338;80.04
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;PCGAMO;GUILM. AMORIM;24.0;192.0;2025-05-12;494.56;376.85;84.25;27.0;27.0;0.0;2.0;27.0;;31.84;;31.84;0.015;0.68;27.7
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCSCAR;SA CARVALHO;25.0;193.0;2025-05-12;372.17;256.46;41.07;31.46;30.0;1.0;;31.0;;32.56;;0.72;0.01;0.69;4.48
SE;Sudeste/Centro-Oeste;RES;DOCE;SUDESTE;DCSACM;SANTONIO CM;26.0;193.0;2025-05-12;360.69;;;62.0;;4.0;;4.0;57.0;;;;;;
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;SASGCM;SALTO GRANDE CM;27.0;134.0;2025-05-12;355.56;;94.38;64.86;59.0;1.0;;60.0;;65.32;;65.32;0.097;0.339;69.3
SE;Sudeste/Centro-Oeste;RCU;DOCE;SUDESTE;DCPORT;PORTO ESTRELA;28.0;135.0;2025-05-12;254.79;204.78;67.66;65.37;70.0;0.0;;70.0;;65.06;;0.0;0.095;0.369;1.58
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCUBAG;BAGUARI;29.0;141.0;2025-05-12;184.72;165.32;42.18;264.49;263.0;0.0;0.0;263.0;;291.14;;115.73;0.381;6.276;98.25
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCAIMO;AIMORES;30.0;143.0;2025-05-12;89.69;60.62;21.66;315.9;283.0;0.0;16.0;299.0;;338.93;;49.49;0.982;9.281;60.39
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCMASC;MASCARENHAS;31.0;144.0;2025-05-12;60.38;38.16;69.55;370.87;377.0;0.0;;377.0;;427.41;;88.58;0.098;11.912;74.3
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRCAMA;CAMARGOS;32.0;1.0;2025-05-12;912.89;885.71;99.15;58.0;58.0;0.0;;58.0;;65.37;;65.37;1.377;0.279;59.66
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRITUT;ITUTINGA;33.0;2.0;2025-05-12;885.78;856.47;94.7;60.382;57.0;0.0;0.0;57.0;;65.37;;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRFUNI;FUNIL-MG;34.0;4.0;2025-05-12;807.96;766.6;80.03;143.0;143.0;0.0;;143.0;;152.93;;86.67;0.661;1.721;87.1
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRFURN;FURNAS;35.0;6.0;2025-05-12;763.93;672.2;68.73;356.01;628.0;0.0;1.0;628.0;;428.38;;271.27;22.995;6.508;235.04
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRMMOR;M. MORAES;36.0;7.0;2025-05-12;663.5;620.8;75.3;621.86;542.0;0.0;1.0;542.0;;486.74;;46.51;4.298;7.332;15.48
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRLCBA;L. C. BARRETO;37.0;8.0;2025-05-12;620.83;557.75;57.83;541.0;541.0;0.0;0.0;541.0;;500.91;;10.73;0.918;7.528;11.53
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRJAGU;JAGUARA;38.0;9.0;2025-05-12;557.47;512.39;65.67;569.39;470.0;148.0;;618.0;;507.5;;4.44;0.707;7.718;32.93
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRIGAR;IGARAPAVA;39.0;10.0;2025-05-12;512.13;495.1;82.2;688.14;654.0;0.0;0.0;654.0;;524.24;;12.71;1.163;8.004;69.72
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRVGRA;VOLTA GRANDE;40.0;11.0;2025-05-12;494.76;466.96;91.12;680.24;752.0;0.0;;752.0;;557.08;;28.38;4.86;10.086;34.43
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRPCOL;P. COLOMBIA;41.0;12.0;2025-05-12;466.71;443.44;70.47;767.24;639.0;0.0;1.0;639.0;;647.34;;86.04;3.553;19.449;82.41
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;PDCACO;CACONDE;42.0;14.0;2025-05-12;853.63;750.3;91.78;21.81;32.0;0.0;0.0;32.0;0.0;25.98;;25.98;0.648;0.523;22.99
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;PDECUN;E. DA CUNHA;43.0;15.0;2025-05-12;664.44;575.81;87.42;51.18;55.0;0.0;0.0;55.0;0.0;42.37;;16.4;0.023;1.422;20.1
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;PDLIMO;LIMOEIRO;44.0;16.0;2025-05-12;572.56;546.37;91.93;52.75;45.0;0.0;0.0;45.0;0.0;42.99;;0.64;;;-2.54
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRMARI;MARIMBONDO;45.0;17.0;2025-05-12;442.03;380.75;67.51;998.47;870.0;0.0;247.0;870.0;;1019.82;;321.28;9.315;58.316;348.23
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRAGVL;A. VERMELHA;46.0;18.0;2025-05-12;378.28;327.36;43.3;951.42;1131.0;0.0;0.0;1131.0;0.0;1171.81;;125.76;13.757;68.109;127.73
SE;Sudeste/Centro-Oeste;FIO;ITABAPOANA;SUDESTE;ITRSL;ROSAL;66.0;217.0;2025-05-12;555.03;360.8;100.57;23.5;20.0;0.0;2.0;22.0;;23.78;;23.78;0.035;0.188;23.73
SE;Sudeste/Centro-Oeste;RCU;JEQUITINHONHA;SUDESTE;JEIRAP;IRAPE;67.0;148.0;2025-05-12;504.34;329.82;80.64;33.65;48.0;0.0;;48.0;;32.25;;32.25;2.858;0.455;36.96
SE;Sudeste/Centro-Oeste;FIO;MUCURI;SUDESTE;MUSCLA;STA.CLARA-MG;81.0;283.0;2025-05-12;85.52;33.0;89.52;32.77;44.0;0.0;0.0;44.0;0.0;34.97;;34.97;0.172;1.21;34.16
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBPARA;PARAIBUNA;82.0;121.0;2025-05-12;711.75;625.48;85.33;39.72;59.0;0.0;0.0;59.0;;62.33;;62.33;3.7;0.181;43.6
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBSTAB;SANTA BRANCA;83.0;122.0;2025-05-12;616.92;576.66;60.31;69.03;74.0;0.0;0.0;74.0;0.0;69.62;;9.07;0.46;0.212;11.02
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBJAGU;JAGUARI;84.0;120.0;2025-05-12;620.18;556.36;81.1;16.85;9.0;0.0;0.0;9.0;2.0;15.75;;15.75;1.226;0.111;18.19
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBFUNI;FUNIL;85.0;123.0;2025-05-12;457.62;394.3;50.31;145.17;152.0;0.0;0.0;152.0;;156.41;;76.61;0.547;8.395;79.79
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL;SUDESTE;PBSTAC;SANTA CECILIA;86.0;125.0;2025-05-12;352.32;349.06;62.76;202.52;0.0;73.0;;73.0;122.0;176.23;;37.62;0.053;9.232;62.41
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBPCDA;PICADA;87.0;126.0;2025-05-12;658.84;526.18;27.27;21.23;20.0;0.0;1.0;21.0;;22.67;;22.67;0.023;0.099;21.35
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PUSOBR;SOBRAGI;88.0;127.0;2025-05-12;437.28;355.47;100.0;45.12;43.0;2.0;0.0;45.0;0.0;46.14;;23.45;0.002;0.897;24.29
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;PBANTA;ANTA;89.0;128.0;2025-05-12;251.35;233.28;85.0;203.63;120.0;0.0;0.0;120.0;86.03;320.01;195.59;84.05;;11.872;86.63
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBUSSI;SIMPLICIO;90.0;129.0;2025-05-12;249.88;138.31;68.9;86.07;88.0;0.0;14.0;88.0;;0.0;86.03;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBILHP;ILHA POMBOS;91.0;130.0;2025-05-12;139.85;105.05;93.04;234.58;209.0;0.0;0.0;209.0;0.0;355.29;230.87;34.16;0.055;12.845;34.44
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RPSANT;SANTANA;92.0;181.0;2025-05-12;362.96;;65.02;12.62;;0.0;0.0;0.0;97.0;14.04;114.84;4.46;;;10.58
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL;SUDESTE;PBVIG;VIGARIO;93.0;182.0;2025-05-12;398.34;362.38;76.46;97.109;;114.0;0.0;114.0;;0.0;114.84;0.0;;0.0;97.109
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLNPEC;NILO PEÇANHA;94.0;131.0;2025-05-12;398.35;86.68;;97.0;98.0;0.0;0.0;98.0;0.0;4.51;114.84;0.0;0.0;0.03;-16.97
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RPTOCO;TOCOS;95.0;180.0;2025-05-12;442.67;;16.13;10.77;;2.0;;2.0;9.0;9.58;;9.58;;0.04;10.81
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RLLAJE;LAJES;96.0;124.0;2025-05-12;413.87;;92.39;10.36;;7.0;0.0;7.0;-9.0;4.51;14.09;4.51;0.528;0.03;1.91
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLFONT;FONTES;97.0;132.0;2025-05-12;413.87;89.79;;10.36;32.0;;0.0;32.0;;4.51;14.09;0.0;0.0;0.03;-87.64
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLPPAS;PEREIRA PASSOS;98.0;133.0;2025-05-12;86.24;47.79;93.01;10.36;122.0;0.0;0.0;122.0;0.0;4.51;128.93;;0.026;0.04;-8.225
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBBBRA;BARRA BRAUNA;99.0;185.0;2025-05-12;151.03;126.26;49.91;69.04;64.0;0.0;;64.0;;70.17;;70.17;0.113;1.684;70.84
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUSBL;BATALHA;111.0;20.0;2025-05-12;799.53;755.38;95.8;68.0;68.0;0.0;0.0;68.0;;69.09;;69.09;3.553;4.656;76.21
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUHSF;S.DO FACÃO;112.0;21.0;2025-05-12;750.82;675.25;70.68;97.12;160.0;0.0;0.0;160.0;30.0;114.53;;43.25;3.654;5.689;34.47
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PREMBO;EMBORCAÇÃO;113.0;24.0;2025-05-12;647.35;520.08;58.58;250.43;212.0;0.0;;212.0;;257.74;;136.61;6.86;14.002;108.81
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRNPON;NOVA PONTE;114.0;25.0;2025-05-12;802.98;695.38;56.85;169.34;97.0;0.0;;97.0;;197.69;;197.69;7.055;1.867;178.26
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;ARMIRA;MIRANDA;115.0;26.0;2025-05-12;695.08;623.86;68.43;113.87;131.0;0.0;;131.0;;206.51;;7.03;0.972;3.576;22.8
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNCPB1;C.BRANCO-1;116.0;27.0;2025-05-12;623.71;565.05;58.09;141.37;128.0;0.0;7.0;135.0;;208.61;;0.88;0.585;4.177;11.55
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNCPB2;C.BRANCO-2;117.0;28.0;2025-05-12;564.86;519.03;53.32;129.81;140.0;0.0;;140.0;;213.68;;2.11;1.111;5.588;-2.62
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUCB4;CORUMBA-4;118.0;29.0;2025-05-12;842.11;771.44;90.48;63.45;34.0;9.0;;43.0;;71.39;;71.39;3.371;3.401;70.22
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUCB3;CORUMBA-3;119.0;203.0;2025-05-12;771.45;729.44;84.8;73.54;28.0;21.0;0.0;49.0;0.0;90.05;;18.65;1.465;3.85;32.95
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;COCORU;CORUMBA;120.0;30.0;2025-05-12;594.38;518.02;96.35;223.95;189.0;0.0;0.0;189.0;;260.29;;167.81;1.238;9.99;185.67
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRITUM;ITUMBIARA;121.0;31.0;2025-05-12;517.99;434.04;87.95;675.12;511.0;0.0;0.0;511.0;;921.94;;165.77;15.714;42.662;182.42
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PRCDOU;C. DOURADA;122.0;32.0;2025-05-12;430.6;397.91;69.7;454.25;462.0;0.0;;462.0;;986.34;;51.23;1.499;46.134;-38.12
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRSSIM;SÃO SIMÃO;123.0;33.0;2025-05-12;400.25;326.96;91.55;1101.2;1460.0;0.0;;1460.0;;1662.76;;645.91;15.809;82.675;740.55
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNCACU;CACU;124.0;311.0;2025-05-12;476.99;448.94;99.48;149.69;142.0;0.0;;142.0;;130.51;;130.51;0.377;0.536;150.6
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNUHBC;B.COQUEIROS;125.0;312.0;2025-05-12;447.92;410.41;95.79;139.05;142.0;0.0;;142.0;;135.77;;5.4;0.588;0.556;-3.46
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNUFRC;FOZ DO RIO CLARO;126.0;315.0;2025-05-12;353.91;327.53;95.25;145.73;142.0;0.0;;142.0;;145.67;;10.07;0.242;0.616;3.5
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNST;SALTO;127.0;262.0;2025-05-12;446.46;395.07;95.43;112.11;119.0;0.0;0.0;119.0;0.0;115.87;;115.87;1.858;0.375;114.35
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNSV;S.R.VERDINHO;128.0;241.0;2025-05-12;370.38;326.67;87.45;122.87;138.0;0.0;0.0;138.0;0.0;125.01;;9.67;0.879;0.415;4.79
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUHES;ESPORA;129.0;290.0;2025-05-12;583.17;530.74;93.44;33.31;46.0;0.0;;46.0;;33.44;;33.44;0.593;0.091;34.0
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA;PARANAPANEMA;PPJURU;JURUMIRIM;133.0;47.0;2025-05-12;564.96;531.69;59.49;64.47;92.0;0.0;0.0;92.0;0.0;102.44;;102.44;11.389;2.944;78.8
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPPJU;PIRAJU;134.0;48.0;2025-05-12;531.51;504.8;105.06;95.16;98.0;0.0;1.0;99.0;0.0;105.82;;2.94;0.352;3.024;3.59
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPPRNP;PARANAPANEMA;135.0;53.0;2025-05-12;504.82;488.36;170.83;85.0;84.0;0.0;1.0;85.0;;105.82;;0.0;;;-17.02
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA;PARANAPANEMA;PPCHAV;CHAVANTES;136.0;49.0;2025-05-12;471.48;398.56;68.14;140.57;226.0;0.0;0.0;226.0;0.0;166.24;;60.97;11.26;4.321;67.63
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPORI;OURINHOS;137.0;249.0;2025-05-12;397.95;385.86;89.75;214.91;167.0;51.0;2.0;220.0;0.0;166.67;;2.0;0.106;4.35;-4.12
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPSGCS;SALTO GRANDE CS;138.0;50.0;2025-05-12;384.35;366.06;87.86;256.02;261.0;0.0;0.0;261.0;0.0;215.28;;50.1;0.26;6.422;44.77
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPCNO2;CANOAS II;139.0;51.0;2025-05-12;365.8;351.01;79.47;241.57;255.0;0.0;0.0;255.0;0.0;218.06;;3.93;0.609;6.606;-15.97
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPCNO1;CANOAS I;140.0;52.0;2025-05-12;350.92;333.87;91.62;286.38;263.0;0.0;0.0;263.0;0.0;225.33;;8.37;0.781;6.903;34.08
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA;PARANAPANEMA;PPCAPI;CAPIVARA;142.0;61.0;2025-05-12;330.93;284.24;71.08;402.39;695.0;0.0;0.0;695.0;0.0;509.99;;176.9;14.562;13.132;84.53
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPTAQU;TAQUARUÇU;143.0;62.0;2025-05-12;283.5;257.97;73.5;659.53;413.0;0.0;0.0;413.0;0.0;533.73;;33.07;2.036;13.715;-23.52
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPROSA;ROSANA;144.0;63.0;2025-05-12;257.66;235.79;82.04;520.83;669.0;0.0;0.0;669.0;0.0;596.59;;77.53;5.551;16.105;67.61
SE;Sudeste/Centro-Oeste;RCU;PARANA;PARANA;PNISOL;I. SOLTEIRA;147.0;34.0;2025-05-12;327.0;280.84;78.65;2975.36;3341.0;0.0;0.0;3341.0;306.0;3508.16;;236.89;33.752;156.284;40.89
