id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;id_reservatorio;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;val_vazaoincrementalbruta
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PUSOBR;SOBRAGI;88.0;127.0;2023-03-16;437.5199890136719;356.0299987792969;100.0;99.87999725341797;80.0;18.0;2.0;100.0;;104.06999969482422;;44.16999816894531;0.0;0.8015999794006348;41.119998931884766
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;PBANTA;ANTA;89.0;128.0;2023-03-16;251.27000427246094;235.72000122070312;77.0;792.1900024414062;184.0;388.0;0.0;572.0;219.0;1171.0400390625;973.5999755859375;180.52999877929688;;8.175800323486328;161.5
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBUSSI;SIMPLICIO;90.0;129.0;2023-03-16;247.1999969482422;141.8000030517578;20.719999313354492;219.0;219.0;0.0;0.0;219.0;0.0;0.0;219.0;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBILHP;ILHA POMBOS;91.0;130.0;2023-03-16;139.97999572753906;109.87999725341797;99.11000061035156;923.8099975585938;758.0;165.0;0.0;923.0;0.0;1220.9200439453125;1023.47998046875;73.37999725341797;0.054999999701976776;8.346799850463867;145.5399932861328
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RPSANT;SANTANA;92.0;181.0;2023-03-16;362.75;;55.060001373291016;0.0;;0.0;;0.0;127.0;37.439998626708984;172.44000244140625;11.899999618530273;;;-2.0299999713897705
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL;SUDESTE;PBVIG;VIGARIO;93.0;182.0;2023-03-16;397.82000732421875;397.8800048828125;58.310001373291016;132.9429931640625;;0.0;0.0;134.0;;0.0;172.44000244140625;0.0;;0.0;132.9429931640625
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLNPEC;NILO PEÇANHA;94.0;131.0;2023-03-16;397.8999938964844;86.63999938964844;;105.0;104.0;0.0;0.0;104.0;0.0;12.020000457763672;144.0;0.0;0.0;0.029999999329447746;-28.969999313354492
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RPTOCO;TOCOS;95.0;180.0;2023-03-16;448.0199890136719;;100.54000091552734;25.309999465942383;;2.0;0.0;2.0;24.0;25.540000915527344;;25.540000915527344;;0.029999999329447746;25.34000015258789
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RLLAJE;LAJES;96.0;124.0;2023-03-16;413.3599853515625;;89.06999969482422;28.360000610351562;;0.0;0.0;25.0;-24.0;12.020000457763672;37.02000045776367;12.020000457763672;-0.029999999329447746;0.029999999329447746;4.360000133514404
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLFONT;FONTES;97.0;132.0;2023-03-16;413.29998779296875;90.11000061035156;;28.360000610351562;51.0;0.0;0.0;51.0;;12.020000457763672;45.439998626708984;0.0;0.0;0.029999999329447746;-75.63999938964844
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLPPAS;PEREIRA PASSOS;98.0;133.0;2023-03-16;86.08000183105469;48.18000030517578;88.72000122070312;28.360000610351562;164.0;0.0;0.0;164.0;0.0;12.020000457763672;189.44000244140625;;-0.004000000189989805;0.029999999329447746;6.303999900817871
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBBBRA;BARRA BRAUNA;99.0;185.0;2023-03-16;150.89999389648438;126.47000122070312;43.40999984741211;131.9199981689453;146.0;0.0;;146.0;;125.91000366210938;;125.91000366210938;0.10300000011920929;1.3222999572753906;133.35000610351562
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUSBL;BATALHA;111.0;20.0;2023-03-16;798.3599853515625;755.7100219726562;85.33999633789062;94.9800033569336;81.0;0.0;0.0;81.0;0.0;86.7699966430664;;86.7699966430664;1.055999994277954;2.1596999168395996;98.19999694824219
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUHSF;S.DO FACÃO;112.0;21.0;2023-03-16;743.0;674.469970703125;34.90999984741211;121.11000061035156;73.0;0.0;0.0;73.0;0.0;141.82000732421875;;54.31999969482422;1.0149999856948853;2.755500078201294;41.72999954223633
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PREMBO;EMBORCAÇÃO;113.0;24.0;2023-03-16;651.0999755859375;519.739990234375;68.43000030517578;410.3800048828125;123.0;0.0;;123.0;;489.8800048828125;;346.25;2.187999963760376;7.3531999588012695;344.6300048828125
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRNPON;NOVA PONTE;114.0;25.0;2023-03-16;806.6859741210938;695.6799926757812;68.7699966430664;423.0899963378906;132.0;0.0;;132.0;;443.8800048828125;;443.8800048828125;3.0220000743865967;2.4361000061035156;428.54998779296875
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;ARMIRA;MIRANDA;115.0;26.0;2023-03-16;695.510009765625;623.9600219726562;83.11000061035156;210.2100067138672;216.0;0.0;;216.0;;489.4800109863281;;19.100000381469727;0.3230000138282776;2.721299886703491;78.81999969482422
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNCPB1;C.BRANCO-1;116.0;27.0;2023-03-16;623.4500122070312;565.47998046875;21.06999969482422;232.1699981689453;221.0;0.0;7.0;228.0;;500.2200012207031;;2.390000104904175;0.20200000703334808;3.1751999855041504;16.81999969482422
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNCPB2;C.BRANCO-2;117.0;28.0;2023-03-16;564.8099975585938;519.25;36.65999984741211;250.72000122070312;266.0;0.0;;266.0;;523.9199829101562;;5.730000019073486;0.35600000619888306;4.253900051116943;23.450000762939453
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUCB4;CORUMBA-4;118.0;29.0;2023-03-16;842.5700073242188;774.7999877929688;99.41000366210938;357.70001220703125;166.0;254.0;;420.0;;273.25;;273.25;1.187999963760376;1.0706000328063965;359.95001220703125
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUCB3;CORUMBA-3;119.0;203.0;2023-03-16;771.52001953125;732.25;86.70999908447266;439.2900085449219;191.0;480.0;0.0;671.0;0.0;295.82000732421875;;49.68000030517578;0.4880000054836273;1.3483999967575073;23.889999389648438
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;COCORU;CORUMBA;120.0;30.0;2023-03-16;593.8800048828125;520.1799926757812;93.41999816894531;893.6199951171875;425.0;428.0;0.0;853.0;0.0;694.1199951171875;;447.1600036621094;0.3840000033378601;3.7671000957489014;472.0899963378906
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRITUM;ITUMBIARA;121.0;31.0;2023-03-16;519.239990234375;438.1499938964844;95.36000061035156;1556.219970703125;2236.0;323.0;0.0;2559.0;0.0;2164.949951171875;;450.2099914550781;5.369999885559082;23.518699645996094;313.57000732421875
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PRCDOU;C. DOURADA;122.0;32.0;2023-03-16;431.2099914550781;400.760009765625;88.83000183105469;2968.31005859375;1577.0;1542.0;;3119.0;;2274.570068359375;;121.33000183105469;0.6150000095367432;23.96419906616211;381.70001220703125
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRSSIM;SÃO SIMÃO;123.0;33.0;2023-03-16;400.4599914550781;328.3699951171875;93.9000015258789;4443.0;2091.0;2352.0;;4443.0;;3862.4599609375;;1609.8499755859375;5.910999774932861;38.28030014038086;1420.5799560546875
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNCACU;CACU;124.0;311.0;2023-03-16;476.8399963378906;449.44000244140625;91.62999725341797;344.30999755859375;214.0;161.0;0.0;375.0;0.0;392.3500061035156;;392.3500061035156;0.13099999725818634;0.42899999022483826;344.8699951171875
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNUHBC;B.COQUEIROS;125.0;312.0;2023-03-16;447.95001220703125;411.2099914550781;97.37000274658203;400.2200012207031;209.0;206.0;0.0;415.0;0.0;372.4599914550781;;16.239999771118164;0.20399999618530273;0.44940000772476196;39.56999969482422
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNUFRC;FOZ DO RIO CLARO;126.0;315.0;2023-03-16;353.8500061035156;328.3999938964844;92.0999984741211;414.2099914550781;267.0;150.0;0.0;417.0;0.0;331.2099914550781;;30.280000686645508;-0.0020000000949949026;0.49939998984336853;54.43000030517578
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNST;SALTO;127.0;262.0;2023-03-16;446.4200134277344;395.9599914550781;91.36000061035156;301.7300109863281;200.0;88.0;0.0;288.0;0.0;292.1099853515625;;292.1099853515625;0.6759999990463257;0.25519999861717224;302.6600036621094
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNSV;S.R.VERDINHO;128.0;241.0;2023-03-16;370.45001220703125;327.25;94.75;297.6700134277344;205.0;113.0;;318.0;0.0;281.9599914550781;;24.3700008392334;0.35899999737739563;0.295199990272522;13.819999694824219
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUHES;ESPORA;129.0;290.0;2023-03-16;583.469970703125;530.989990234375;99.4000015258789;64.37000274658203;39.0;0.0;;39.0;;67.13999938964844;;67.13999938964844;0.27900001406669617;0.07100000232458115;64.72000122070312
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA;PARANAPANEMA;PPJURU;JURUMIRIM;133.0;47.0;2023-03-16;567.1859741210938;531.8800048828125;88.66000366210938;413.75;153.0;0.0;0.0;153.0;0.0;484.0799865722656;;484.0799865722656;6.679999828338623;1.215499997138977;421.6499938964844
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPPJU;PIRAJU;134.0;48.0;2023-03-16;531.4500122070312;504.5799865722656;74.80000305175781;163.35000610351562;170.0;0.0;1.0;171.0;0.0;499.6400146484375;;17.940000534057617;0.20800000429153442;1.2664999961853027;10.569999694824219
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA;PARANAPANEMA;PPCHAV;CHAVANTES;136.0;49.0;2023-03-16;473.45001220703125;400.30999755859375;92.83000183105469;450.1099853515625;384.0;522.0;0.0;906.0;0.0;868.510009765625;;371.989990234375;6.619999885559082;1.9210000038146973;286.3800048828125
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPORI;OURINHOS;137.0;249.0;2023-03-16;398.07000732421875;388.1700134277344;114.43000030517578;936.0599975585938;241.0;690.0;2.0;933.0;0.0;885.47998046875;;9.75;0.06800000369548798;1.9413000345230103;30.31999969482422
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPSGCS;SALTO GRANDE CS;138.0;50.0;2023-03-16;384.1400146484375;367.95001220703125;80.19000244140625;1168.1400146484375;389.0;784.0;0.0;1173.0;0.0;1138.97998046875;;244.72000122070312;0.17299999296665192;2.945199966430664;236.32000732421875
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPCNO2;CANOAS II;139.0;51.0;2023-03-16;365.8800048828125;352.2200012207031;87.6500015258789;1170.4300537109375;428.0;729.0;0.0;1157.0;0.0;1170.1300048828125;;19.190000534057617;0.36000001430511475;3.0680999755859375;-4.260000228881836
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPCNO1;CANOAS I;140.0;52.0;2023-03-16;350.9700012207031;335.2699890136719;96.86000061035156;1259.2900390625;510.0;756.0;0.0;1266.0;0.0;1223.77001953125;;40.88999938964844;0.4429999887943268;3.309000015258789;101.97000122070312
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA;PARANAPANEMA;PPCAPI;CAPIVARA;142.0;61.0;2023-03-16;333.3900146484375;287.260009765625;93.94999694824219;3381.300048828125;1162.0;2388.0;0.0;3550.0;0.0;3287.050048828125;;1370.81005859375;7.736000061035156;7.870999813079834;1446.6400146484375
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPTAQU;TAQUARUÇU;143.0;62.0;2023-03-16;283.75;260.67999267578125;86.62999725341797;3708.27001953125;1882.0;1575.0;0.0;3457.0;0.0;3465.85009765625;;84.37000274658203;0.9179999828338623;8.181900024414062;52.34000015258789
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPROSA;ROSANA;144.0;63.0;2023-03-16;257.6000061035156;240.58999633789062;78.91000366210938;3791.5;1683.0;2553.0;0.0;4236.0;0.0;3903.6201171875;;197.8000030517578;2.2820000648498535;10.142600059509277;250.75
SE;Sudeste/Centro-Oeste;RCU;PARANA;PARANA;PNISOL;I. SOLTEIRA;147.0;34.0;2023-03-16;327.0199890136719;282.32000732421875;79.06999969482422;10038.51953125;4704.0;5448.0;0.0;10152.0;-382.0;9798.759765625;;645.4299926757812;16.113000869750977;90.37740325927734;972.5900268554688
SE;Sudeste/Centro-Oeste;FIO;PARANA;PARANA;PNJUPI;JUPIA;148.0;45.0;2023-03-16;279.760009765625;260.9100036621094;91.30000305175781;12470.41015625;1911.0;11013.0;0.0;12924.0;0.0;12174.2099609375;12153.5;561.530029296875;5.077000141143799;149.19549560546875;985.27001953125
SE;Sudeste/Centro-Oeste;FIO;PARANA;PARANA;PNUHSD;SAO DOMINGOS;149.0;153.0;2023-03-16;344.8299865722656;310.3800048828125;82.69999694824219;145.75;142.0;6.0;0.0;148.0;0.0;151.11000061035156;;151.11000061035156;0.17000000178813934;0.35030001401901245;146.27000427246094
SE;Sudeste/Centro-Oeste;FIO;PARANA;PARANA;PNPPRI;PORTO PRIMAVERA;150.0;46.0;2023-03-16;257.260009765625;240.0;104.02999877929688;15303.7900390625;5716.0;7909.0;4.0;13629.0;0.0;12652.8095703125;12632.099609375;1447.1300048828125;19.674999237060547;161.0155029296875;2541.47998046875
SE;Sudeste/Centro-Oeste;FIO;PARANA;ITAIPU;PNITAI;ITAIPU;151.0;66.0;2023-03-16;219.6199951171875;109.88999938964844;93.94999694824219;15234.5;10612.0;6624.0;;17236.0;;18809.48046875;18788.76953125;3606.35009765625;25.844999313354492;180.93130493164062;0.0
SE;Sudeste/Centro-Oeste;RCU;PARAGUAI;SUDESTE;PYUSMS;MANSO;160.0;278.0;2023-03-16;285.9100036621094;224.44000244140625;86.75;272.1400146484375;110.0;0.0;0.0;110.0;0.0;290.05999755859375;;290.05999755859375;5.75600004196167;0.2199999988079071;278.1099853515625
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI;SUDESTE;PYPP;PONTE DE PEDRA;161.0;281.0;2023-03-16;395.4599914550781;151.3000030517578;78.61000061035156;95.33999633789062;60.0;49.0;;109.0;;95.62999725341797;;95.62999725341797;0.15000000596046448;0.31189998984336853;95.80000305175781
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI;SUDESTE;PYUIQ;ITIQUIRA I;162.0;304.0;2023-03-16;412.1400146484375;320.3999938964844;121.20999908447266;115.0;67.0;16.0;32.0;115.0;;105.75;;105.75;0.012000000104308128;0.23000000417232513;115.23999786376953
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI;SUDESTE;PYUIQ2;ITIQUIRA II;163.0;305.0;2023-03-16;320.3699951171875;181.60000610351562;;115.0;65.0;2.0;;67.0;;105.75;;0.0;0.0010000000474974513;;0.0
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI;SUDESTE;PYUJAU;JAURU;164.0;195.0;2023-03-16;355.1099853515625;249.14999389648438;124.44000244140625;81.47000122070312;78.0;0.0;0.0;78.0;0.0;86.47000122070312;;86.47000122070312;0.023000000044703484;0.09000000357627869;81.58999633789062
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO;SUDESTE;SFUHRB;RETIRO BAIXO;177.0;155.0;2023-03-16;615.8099975585938;577.9000244140625;89.94000244140625;141.47999572753906;172.0;0.0;0.0;172.0;0.0;155.91000366210938;;155.91000366210938;0.07900000363588333;1.7961000204086304;143.35000610351562
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO;SUDESTE;SFTMAR;TRÊS MARIAS;178.0;156.0;2023-03-16;571.4199829101562;515.5999755859375;92.72000122070312;753.7000122070312;300.0;0.0;0.0;300.0;;688.2000122070312;;521.2000122070312;10.928999900817871;6.373199939727783;599.010009765625
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO;SUDESTE;SFQMDO;QUEIMADO;179.0;162.0;2023-03-16;827.3400268554688;637.7999877929688;85.31999969482422;41.619998931884766;15.0;0.0;1.0;15.0;;41.709999084472656;;41.709999084472656;0.4189999997615814;0.6531999707221985;42.689998626708984
SE;Sudeste/Centro-Oeste;FIO;SANTA MARIA VIT;;ODUSUI;SUIÇA;187.0;145.0;2023-03-16;348.5400085449219;99.75;;8.0;9.0;0.0;0.0;9.420000076293945;0.0;9.640000343322754;;3.2100000381469727;;;
SE;Sudeste/Centro-Oeste;RES;TIETE;PARANA;TIPONO;PONTE NOVA;189.0;105.0;2023-03-16;765.3599853515625;;60.90999984741211;10.156999588012695;;0.0;;5.0;;7.0;;7.0;0.013000000268220901;3.8106000423431396;13.979999542236328
SE;Sudeste/Centro-Oeste;RES;TIETE;SUDESTE;CBBILL;BILLINGS;190.0;118.0;2023-03-16;745.5399780273438;;89.94999694824219;42.20000076293945;;0.0;;101.0;;20.709999084472656;85.19999694824219;20.709999084472656;1.2640000581741333;7.870299816131592;74.83399963378906
SE;Sudeste/Centro-Oeste;RES;TIETE;SUDESTE;GPGUAR;GUARAPIRANGA;191.0;117.0;2023-03-16;735.760009765625;;88.05000305175781;44.0;;0.0;;15.0;;54.65999984741211;;54.65999984741211;0.35600000619888306;10.300600051879883;54.65999984741211
SE;Sudeste/Centro-Oeste;RES;TIETE;PARANA;TIEDSO;EDGARD SOUZA;192.0;107.0;2023-03-16;711.8699951171875;;45.279998779296875;207.5970001220703;;201.0;;201.0;;117.01000213623047;;207.60800170898438;0.010999999940395355;;207.60800170898438
SE;Sudeste/Centro-Oeste;RCU;TIETE;PARANA;TIBONI;B. BONITA;193.0;37.0;2023-03-16;450.94000244140625;429.010009765625;93.33999633789062;1073.0899658203125;387.0;895.0;0.0;1282.0;0.0;1329.02001953125;1219.43994140625;934.1799926757812;4.172999858856201;47.614200592041016;790.1300048828125
SE;Sudeste/Centro-Oeste;FIO;TIETE;PARANA;TIBARI;BARIRI;194.0;38.0;2023-03-16;427.0799865722656;406.1199951171875;56.959999084472656;1433.0699462890625;534.0;927.0;0.0;1461.0;0.0;1493.1300048828125;1365.77001953125;114.87000274658203;0.8709999918937683;49.91189956665039;122.73999786376953
SE;Sudeste/Centro-Oeste;FIO;TIETE;PARANA;TIIBIT;IBITINGA;195.0;39.0;2023-03-16;403.5400085449219;383.7300109863281;7.849999904632568;1653.1400146484375;577.0;1242.0;0.0;1819.0;0.0;1750.6700439453125;1597.5999755859375;221.02000427246094;1.5490000247955322;52.40129852294922;186.67999267578125
SE;Sudeste/Centro-Oeste;RCU;TIETE;PARANA;TIPROM;PROMISSÃO;196.0;40.0;2023-03-16;383.760009765625;358.4100036621094;94.04000091552734;2240.8798828125;807.0;1154.0;0.0;1961.0;0.0;2024.530029296875;1832.510009765625;166.39999389648438;7.078000068664551;53.8583984375;425.9200134277344
SE;Sudeste/Centro-Oeste;FIO;TIETE;PARANA;TINAVA;N. AVANHANDAVA;197.0;42.0;2023-03-16;357.67999267578125;327.7699890136719;83.16000366210938;1803.0;968.0;835.0;0.0;1803.0;0.0;2106.02001953125;1928.239990234375;65.68000030517578;2.8510000705718994;55.60810089111328;-161.14999389648438
SE;Sudeste/Centro-Oeste;RCU;TIETE;PARANA;TITIRM;TRÊS IRMÃOS;198.0;43.0;2023-03-16;327.2699890136719;280.3500061035156;84.19000244140625;1819.8399658203125;1182.0;0.0;0.0;1182.0;382.0;1940.1500244140625;1919.43994140625;41.20000076293945;10.772000312805176;57.241600036621094;50.83000183105469
SE;Sudeste/Centro-Oeste;FIO;TIETE;SUDESTE;GPHBOR;HENRY BORDEN;199.0;119.0;2023-03-16;727.2000122070312;2.3299999237060547;89.55999755859375;98.0;96.0;0.0;;96.0;;0.0;89.81999969482422;0.0;0.0;;-10.869999885559082
SE;Sudeste/Centro-Oeste;RCU;TOCANTINS;SUDESTE;TOSMES;SERRA DA MESA;213.0;251.0;2023-03-16;453.6600036621094;332.9800109863281;75.93000030517578;1669.5;107.0;0.0;0.0;107.0;0.0;1601.3499755859375;;1601.3499755859375;9.449999809265137;3.708699941635132;1682.6600341796875
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS;SUDESTE;TOUHCB;CANA BRAVA;214.0;252.0;2023-03-16;332.9599914550781;287.54998779296875;98.58999633789062;618.1199951171875;329.0;0.0;;329.0;;1668.4100341796875;;220.75;0.9919999837875366;3.819700002670288;512.469970703125
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS;SUDESTE;TOUHSA;SAO SALVADOR;215.0;253.0;2023-03-16;286.80999755859375;262.5;61.27000045776367;469.05999755859375;566.0;0.0;;566.0;;1663.760009765625;;216.8000030517578;0.6299999952316284;3.9405999183654785;140.80999755859375
SE;Sudeste/Centro-Oeste;RCU;TOCANTINS;SUDESTE;TOUHPA;PEIXE ANGICAL;216.0;257.0;2023-03-16;262.5899963378906;234.2100067138672;78.18000030517578;1834.8800048828125;485.0;0.0;;485.0;;3213.300048828125;;1710.780029296875;1.2660000324249268;5.5019001960754395;1271.7099609375
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS;SUDESTE;TOLAJ;LAJEADO;217.0;261.0;2023-03-16;212.25999450683594;178.74000549316406;94.8499984741211;3507.610107421875;1938.0;1785.0;0.0;3723.0;;4467.64990234375;;1793.56005859375;2.242000102996826;7.553500175476074;2016.9000244140625
S;Sul;RCU;CAPIVARI;SUL;CASPSO;G. P. SOUZA;22.0;115.0;2023-03-16;844.72998046875;;97.61000061035156;31.530000686645508;35.0;11.0;0.0;46.0;;31.700000762939453;;31.700000762939453;0.10400000214576721;0.06129999831318855;31.700000762939453
S;Sul;FIO;ITAJAI;SUL;IAUHSP;SALTO PILAO;47.0;215.0;2023-03-16;319.260009765625;114.02999877929688;127.83000183105469;141.72999572753906;104.0;30.0;8.0;142.0;0.0;146.1699981689453;;146.1699981689453;0.0;0.2199999988079071;141.9499969482422
S;Sul;RCU;IGUACU;IGUACU;IGGBMU;G. B. MUNHOZ;48.0;74.0;2023-03-16;741.9400024414062;607.1799926757812;99.79000091552734;986.7000122070312;832.0;76.0;0.0;908.0;;999.5;;999.5;2.124000072479248;6.0854997634887695;994.9099731445312
S;Sul;RCU;IGUACU;IGUACU;IGSEGR;SEGREDO;49.0;76.0;2023-03-16;606.9199829101562;505.6300048828125;98.3499984741211;1117.52001953125;979.0;56.0;0.0;1035.0;-121.0;1088.0;1196.47998046875;76.55000305175781;1.6080000400543213;6.165500164031982;83.62999725341797
S;Sul;RCU;IGUACU;IGUACU;IGSCL;SANTA CLARA-PR;50.0;71.0;2023-03-16;804.8800048828125;707.2100219726562;99.0999984741211;98.0;117.0;0.0;6.0;123.0;;98.69999694824219;;98.69999694824219;0.2879999876022339;0.4099999964237213;98.69999694824219
S;Sul;FIO;IGUACU;IGUACU;IGFND;FUNDÃO;51.0;72.0;2023-03-16;705.1799926757812;610.0599975585938;35.959999084472656;125.61000061035156;124.0;0.0;3.0;127.0;;102.98999786376953;;3.7100000381469727;0.03799999877810478;0.41999998688697815;2.990000009536743
S;Sul;RES;IGUACU;IGUACU;JDJORD;JORDÃO;52.0;73.0;2023-03-16;610.0499877929688;538.510009765625;100.66999816894531;138.97000122070312;0.0;4.0;11.0;15.0;122.0;118.4800033569336;10.0;14.949999809265137;0.019999999552965164;0.41999998688697815;11.989999771118164
S;Sul;RCU;IGUACU;IGUACU;IGSSAN;SALTO SANTIAGO;53.0;77.0;2023-03-16;505.8399963378906;397.4800109863281;99.19000244140625;1075.8499755859375;1059.0;65.0;;1124.0;;1264.2099609375;;46.779998779296875;4.1519999504089355;6.865799903869629;24.329999923706055
S;Sul;FIO;IGUACU;IGUACU;IGSOSO;SALTO OSORIO;54.0;78.0;2023-03-16;396.5199890136719;326.5199890136719;93.37000274658203;1137.6099853515625;1192.0;61.0;;1253.0;;1294.949951171875;;18.479999542236328;1.062999963760376;6.995800018310547;1.9199999570846558
S;Sul;FIO;IGUACU;IGUACU;IGSCAX;SALTO CAXIAS;55.0;82.0;2023-03-16;324.8500061035156;259.07000732421875;92.44000244140625;1566.030029296875;1582.0;0.0;0.0;1582.0;;1424.8299560546875;;116.37000274658203;2.5829999446868896;8.055800437927246;300.25
S;Sul;FIO;IGUACU;IGUACU;IGUHBI;BAIXO IGUACU;56.0;83.0;2023-03-16;258.4200134277344;242.83999633789062;40.959999084472656;1508.4100341796875;1505.0;0.0;0.0;1505.0;0.0;1484.97998046875;;46.54999923706055;0.0;8.998100280761719;-106.66999816894531
S;Sul;RES;JACUI;SUL;JIERNE;ERNESTINA;69.0;110.0;2023-03-16;485.5400085449219;457.3500061035156;22.31999969482422;9.210000038146973;0.0;0.0;11.0;15.0;;9.229999542236328;;9.229999542236328;0.3720000088214874;0.02969999983906746;9.609999656677246
S;Sul;RCU;JACUI;SUL;JIPREA;PASSO REAL;70.0;111.0;2023-03-16;316.7139892578125;279.3599853515625;44.04999923706055;18.68000030517578;124.0;0.0;;124.0;;13.670000076293945;;3.680000066757202;0.2290000021457672;0.46549999713897705;4.340000152587891
S;Sul;FIO;JACUI;SUL;JIJACU;JACUI;71.0;112.0;2023-03-16;279.42999267578125;183.49000549316406;90.94000244140625;130.24000549316406;127.0;0.0;;127.0;;13.800000190734863;;0.14000000059604645;0.11100000143051147;0.4855000078678131;5.409999847412109
S;Sul;FIO;JACUI;SUL;JIITAU;ITAUBA;72.0;113.0;2023-03-16;180.75;94.02999877929688;72.73999786376953;132.08999633789062;141.0;0.0;;141.0;;17.040000915527344;;3.25;0.014000000432133675;0.6513000130653381;4.769999980926514
S;Sul;FIO;JACUI;SUL;JIUDFR;D. FRANCISCA;73.0;114.0;2023-03-16;91.73999786376953;53.93000030517578;20.209999084472656;139.11000061035156;117.0;0.0;0.0;117.0;;20.65999984741211;;3.609999895095825;0.003000000026077032;0.8170999884605408;-1.6799999475479126
S;Sul;FIO;JACUI;SUL;JIUHCA;CASTRO ALVES;74.0;97.0;2023-03-16;239.02000427246094;147.4199981689453;2.0;88.55999755859375;102.0;0.0;18.0;120.0;0.0;89.16000366210938;;89.16000366210938;0.004000000189989805;0.593500018119812;89.16000366210938
S;Sul;FIO;JACUI;SUL;JIUHMC;MONTE CLARO;75.0;98.0;2023-03-16;147.0;105.43000030517578;0.0;139.0;120.0;13.0;6.0;139.0;0.0;114.56999969482422;;17.799999237060547;0.029999999329447746;1.763200044631958;20.239999771118164
S;Sul;FIO;JACUI;SUL;JIUHQJ;14 DE JULHO;76.0;99.0;2023-03-16;103.30000305175781;69.94999694824219;30.0;141.6300048828125;106.0;0.0;28.0;134.0;0.0;122.62999725341797;;2.2699999809265137;0.11400000005960464;2.222599983215332;2.5799999237060547
