id_subsistema;nom_subsistema;id_estado;nom_estado;nom_usina;id_tipousina;nom_tipocombustivel;id_ons;ceg;din_instante;val_potenciainstalada;val_dispoperacional;val_dispsincronizada
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 13:00:00;1396.2;1331.31;665.655
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 14:00:00;1396.2;1331.31;665.655
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 15:00:00;1396.2;1331.31;665.655
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 16:00:00;1396.2;1331.31;743.31475
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 17:00:00;1396.2;1331.31;1331.31
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 18:00:00;1396.2;1331.31;1331.31
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 19:00:00;1396.2;1331.31;1331.31
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 20:00:00;1396.2;1331.31;1331.31
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 21:00:00;1396.2;1331.31;1331.31
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 22:00:00;1396.2;1331.31;1331.31
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-08 23:00:00;1396.2;1331.31;1331.31
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 00:00:00;1396.2;1334.586;1234.49205
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 01:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 02:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 03:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 04:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 05:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 06:00:00;1396.2;1334.586;774.80131814
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 07:00:00;1396.2;1334.586;667.293
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 08:00:00;1396.2;1334.586;667.293
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 09:00:00;1396.2;1334.586;667.293
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 10:00:00;1396.2;1334.586;667.293
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 11:00:00;1396.2;1334.586;667.293
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 12:00:00;1396.2;1334.586;667.293
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 13:00:00;1396.2;1334.586;667.293
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 14:00:00;1396.2;1334.586;667.293
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 15:00:00;1396.2;1334.586;667.293
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 16:00:00;1396.2;1334.586;667.293
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 17:00:00;1396.2;1334.586;1019.47541593
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 18:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 19:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 20:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 21:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 22:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-09 23:00:00;1396.2;1334.586;1112.155
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 00:00:00;1396.2;1314.942;1095.785
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 01:00:00;1396.2;1314.942;1285.7210674
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 02:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 03:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 04:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 05:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 06:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 07:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 08:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 09:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 10:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 11:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 12:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 13:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 14:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 15:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 16:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 17:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 18:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 19:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 20:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 21:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 22:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-10 23:00:00;1396.2;1314.942;1314.942
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 00:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 01:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 02:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 03:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 04:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 05:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 06:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 07:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 08:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 09:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 10:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 11:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 12:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 13:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 14:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 15:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 16:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 17:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 18:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 19:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 20:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 21:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 22:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-11 23:00:00;1396.2;1318.218;1318.218
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 00:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 01:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 02:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 03:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 04:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 05:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 06:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 07:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 08:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 09:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 10:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 11:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 12:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 13:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 14:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 15:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 16:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 17:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 18:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 19:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 20:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 21:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 22:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-12 23:00:00;1396.2;1308.396;1308.396
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 00:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 01:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 02:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 03:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 04:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 05:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 06:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 07:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 08:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 09:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 10:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 11:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 12:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 13:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 14:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 15:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 16:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 17:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 18:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 19:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 20:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 21:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 22:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-13 23:00:00;1396.2;1311.672;1311.672
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 00:00:00;1396.2;1328.04;1328.04
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 01:00:00;1396.2;1328.04;1328.04
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 02:00:00;1396.2;1328.04;1328.04
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 03:00:00;1396.2;1328.04;1328.04
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 04:00:00;1396.2;1328.04;1328.04
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 05:00:00;1396.2;1328.04;1328.04
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 06:00:00;1396.2;1328.04;1328.04
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 07:00:00;1396.2;1328.04;1328.04
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 08:00:00;1396.2;1328.04;852.15899778
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 09:00:00;1396.2;1328.04;664.02
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 10:00:00;1396.2;1328.04;664.02
SE;Sudeste/Centro-Oeste;SP;São Paulo;Água Vermelha;UHE;Hidráulica;SPAGV;UHE.PH.MG.000041-8.01;2025-02-14 11:00:00;1396.2;1328.04;664.02
