id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2025-07-07 19:00:00;48569.218
N;NORTE;2025-07-07 20:00:00;8253.09499999
NE;NORDESTE;2025-07-07 20:00:00;13348.48999999
S;SUL;2025-07-07 20:00:00;18929.98899999
SE;SUDESTE;2025-07-07 20:00:00;47385.108
N;NORTE;2025-07-07 21:00:00;8462.677
NE;NORDESTE;2025-07-07 21:00:00;13616.405
S;SUL;2025-07-07 21:00:00;17968.31199999
SE;SUDESTE;2025-07-07 21:00:00;45526.83199999
N;NORTE;2025-07-07 22:00:00;8583.372
NE;NORDESTE;2025-07-07 22:00:00;13496.813
S;SUL;2025-07-07 22:00:00;16280.157
SE;SUDESTE;2025-07-07 22:00:00;42339.03499999
N;NORTE;2025-07-07 23:00:00;8501.20899999
NE;NORDESTE;2025-07-07 23:00:00;13036.85199999
S;SUL;2025-07-07 23:00:00;14899.63
SE;SUDESTE;2025-07-07 23:00:00;38991.15
N;NORTE;2025-07-08 00:00:00;8304.32
NE;NORDESTE;2025-07-08 00:00:00;12580.29699999
S;SUL;2025-07-08 00:00:00;11394.046
SE;SUDESTE;2025-07-08 00:00:00;35814.701
N;NORTE;2025-07-08 01:00:00;8137.289
NE;NORDESTE;2025-07-08 01:00:00;12167.96
S;SUL;2025-07-08 01:00:00;10498.14399999
SE;SUDESTE;2025-07-08 01:00:00;33954.93199999
N;NORTE;2025-07-08 02:00:00;7959.503
NE;NORDESTE;2025-07-08 02:00:00;11998.685
S;SUL;2025-07-08 02:00:00;10013.425
SE;SUDESTE;2025-07-08 02:00:00;32893.40199999
N;NORTE;2025-07-08 03:00:00;7783.741
NE;NORDESTE;2025-07-08 03:00:00;11760.835
S;SUL;2025-07-08 03:00:00;9843.98499999
SE;SUDESTE;2025-07-08 03:00:00;32561.15599999
N;NORTE;2025-07-08 04:00:00;7626.198
NE;NORDESTE;2025-07-08 04:00:00;11743.287
S;SUL;2025-07-08 04:00:00;10011.133
SE;SUDESTE;2025-07-08 04:00:00;32958.096
N;NORTE;2025-07-08 05:00:00;7542.343
NE;NORDESTE;2025-07-08 05:00:00;11773.95199999
S;SUL;2025-07-08 05:00:00;10906.87799999
SE;SUDESTE;2025-07-08 05:00:00;34616.411
N;NORTE;2025-07-08 06:00:00;7281.635
NE;NORDESTE;2025-07-08 06:00:00;11586.99999999
S;SUL;2025-07-08 06:00:00;12556.004
SE;SUDESTE;2025-07-08 06:00:00;37519.312
N;NORTE;2025-07-08 07:00:00;7480.76299999
NE;NORDESTE;2025-07-08 07:00:00;11965.999
S;SUL;2025-07-08 07:00:00;14183.893
SE;SUDESTE;2025-07-08 07:00:00;40405.25
N;NORTE;2025-07-08 08:00:00;7908.08399999
NE;NORDESTE;2025-07-08 08:00:00;11935.88499999
S;SUL;2025-07-08 08:00:00;15108.117
SE;SUDESTE;2025-07-08 08:00:00;41612.899
N;NORTE;2025-07-08 09:00:00;8103.62199999
NE;NORDESTE;2025-07-08 09:00:00;11768.90399999
S;SUL;2025-07-08 09:00:00;14779.40999999
SE;SUDESTE;2025-07-08 09:00:00;41608.629
N;NORTE;2025-07-08 10:00:00;8245.04499999
NE;NORDESTE;2025-07-08 10:00:00;11824.585
S;SUL;2025-07-08 10:00:00;14628.766
SE;SUDESTE;2025-07-08 10:00:00;41838.261
N;NORTE;2025-07-08 11:00:00;8318.974
NE;NORDESTE;2025-07-08 11:00:00;11750.125
S;SUL;2025-07-08 11:00:00;14273.244
SE;SUDESTE;2025-07-08 11:00:00;41758.144
N;NORTE;2025-07-08 12:00:00;8319.42499999
NE;NORDESTE;2025-07-08 12:00:00;11342.206
S;SUL;2025-07-08 12:00:00;12731.821
SE;SUDESTE;2025-07-08 12:00:00;41252.598
N;NORTE;2025-07-08 13:00:00;8553.366
NE;NORDESTE;2025-07-08 13:00:00;11537.466
S;SUL;2025-07-08 13:00:00;13018.474
SE;SUDESTE;2025-07-08 13:00:00;41858.907
N;NORTE;2025-07-08 14:00:00;8832.127
NE;NORDESTE;2025-07-08 14:00:00;12017.67599999
S;SUL;2025-07-08 14:00:00;13345.597
SE;SUDESTE;2025-07-08 14:00:00;42510.542
N;NORTE;2025-07-08 15:00:00;8458.30699999
NE;NORDESTE;2025-07-08 15:00:00;12581.56199999
S;SUL;2025-07-08 15:00:00;13783.12
SE;SUDESTE;2025-07-08 15:00:00;43443.9
N;NORTE;2025-07-08 16:00:00;8522.74299999
NE;NORDESTE;2025-07-08 16:00:00;12847.857
S;SUL;2025-07-08 16:00:00;14774.57199999
SE;SUDESTE;2025-07-08 16:00:00;44718.681
N;NORTE;2025-07-08 17:00:00;8420.702
NE;NORDESTE;2025-07-08 17:00:00;13180.23
S;SUL;2025-07-08 17:00:00;15783.225
SE;SUDESTE;2025-07-08 17:00:00;46003.007
N;NORTE;2025-07-08 18:00:00;8243.692
NE;NORDESTE;2025-07-08 18:00:00;13769.59799999
S;SUL;2025-07-08 18:00:00;17526.624
SE;SUDESTE;2025-07-08 18:00:00;49726.613
N;NORTE;2025-07-08 19:00:00;8296.508
NE;NORDESTE;2025-07-08 19:00:00;13528.28
S;SUL;2025-07-08 19:00:00;17397.74
SE;SUDESTE;2025-07-08 19:00:00;48844.712
N;NORTE;2025-07-08 20:00:00;8428.432
NE;NORDESTE;2025-07-08 20:00:00;13343.22799999
S;SUL;2025-07-08 20:00:00;16627.68699999
SE;SUDESTE;2025-07-08 20:00:00;47426.494
N;NORTE;2025-07-08 21:00:00;8586.81
NE;NORDESTE;2025-07-08 21:00:00;13634.132
S;SUL;2025-07-08 21:00:00;15807.58
SE;SUDESTE;2025-07-08 21:00:00;45830.444
N;NORTE;2025-07-08 22:00:00;8654.476
NE;NORDESTE;2025-07-08 22:00:00;13337.21299999
S;SUL;2025-07-08 22:00:00;14480.66199999
SE;SUDESTE;2025-07-08 22:00:00;43050.31699999
N;NORTE;2025-07-08 23:00:00;8542.428
NE;NORDESTE;2025-07-08 23:00:00;12794.12299999
S;SUL;2025-07-08 23:00:00;12734.642
SE;SUDESTE;2025-07-08 23:00:00;39541.40999999
N;NORTE;2025-07-09 00:00:00;8369.13399999
NE;NORDESTE;2025-07-09 00:00:00;12326.994
S;SUL;2025-07-09 00:00:00;11416.683
SE;SUDESTE;2025-07-09 00:00:00;36554.941
N;NORTE;2025-07-09 01:00:00;8133.909
NE;NORDESTE;2025-07-09 01:00:00;12023.26699999
S;SUL;2025-07-09 01:00:00;10624.932
SE;SUDESTE;2025-07-09 01:00:00;34392.789
N;NORTE;2025-07-09 02:00:00;7939.935
NE;NORDESTE;2025-07-09 02:00:00;11854.488
S;SUL;2025-07-09 02:00:00;10177.44099999
SE;SUDESTE;2025-07-09 02:00:00;33384.363
N;NORTE;2025-07-09 03:00:00;7764.652
NE;NORDESTE;2025-07-09 03:00:00;11736.934
S;SUL;2025-07-09 03:00:00;10078.22899999
SE;SUDESTE;2025-07-09 03:00:00;32808.814
N;NORTE;2025-07-09 04:00:00;7639.15299999
NE;NORDESTE;2025-07-09 04:00:00;11663.768
S;SUL;2025-07-09 04:00:00;10218.811
SE;SUDESTE;2025-07-09 04:00:00;32948.357
N;NORTE;2025-07-09 05:00:00;7508.593
NE;NORDESTE;2025-07-09 05:00:00;11619.952
S;SUL;2025-07-09 05:00:00;11030.934
SE;SUDESTE;2025-07-09 05:00:00;33946.624
N;NORTE;2025-07-09 06:00:00;7292.15
NE;NORDESTE;2025-07-09 06:00:00;11581.56299999
S;SUL;2025-07-09 06:00:00;12749.66299999
SE;SUDESTE;2025-07-09 06:00:00;35879.751
N;NORTE;2025-07-09 07:00:00;7402.31099999
NE;NORDESTE;2025-07-09 07:00:00;11847.90999999
S;SUL;2025-07-09 07:00:00;14416.698
SE;SUDESTE;2025-07-09 07:00:00;37756.144
N;NORTE;2025-07-09 08:00:00;7824.557
NE;NORDESTE;2025-07-09 08:00:00;11943.764
S;SUL;2025-07-09 08:00:00;15437.201
SE;SUDESTE;2025-07-09 08:00:00;39629.39299999
N;NORTE;2025-07-09 09:00:00;8026.11
NE;NORDESTE;2025-07-09 09:00:00;12039.944
S;SUL;2025-07-09 09:00:00;15393.54599999
SE;SUDESTE;2025-07-09 09:00:00;40038.57099999
N;NORTE;2025-07-09 10:00:00;8186.075
NE;NORDESTE;2025-07-09 10:00:00;12038.241
S;SUL;2025-07-09 10:00:00;15453.103
SE;SUDESTE;2025-07-09 10:00:00;40714.637
N;NORTE;2025-07-09 11:00:00;8326.676
NE;NORDESTE;2025-07-09 11:00:00;12112.052
S;SUL;2025-07-09 11:00:00;15345.013
SE;SUDESTE;2025-07-09 11:00:00;41302.93999999
N;NORTE;2025-07-09 12:00:00;8307.618
NE;NORDESTE;2025-07-09 12:00:00;11823.56099999
S;SUL;2025-07-09 12:00:00;13928.706
SE;SUDESTE;2025-07-09 12:00:00;40992.48
N;NORTE;2025-07-09 13:00:00;8579.213
NE;NORDESTE;2025-07-09 13:00:00;11954.36899999
S;SUL;2025-07-09 13:00:00;14288.631
SE;SUDESTE;2025-07-09 13:00:00;40914.674
N;NORTE;2025-07-09 14:00:00;8767.69299999
NE;NORDESTE;2025-07-09 14:00:00;12310.342
S;SUL;2025-07-09 14:00:00;14512.257
SE;SUDESTE;2025-07-09 14:00:00;41290.616
N;NORTE;2025-07-09 15:00:00;8805.868
NE;NORDESTE;2025-07-09 15:00:00;12700.987
S;SUL;2025-07-09 15:00:00;14688.76099999
SE;SUDESTE;2025-07-09 15:00:00;41912.69499999
N;NORTE;2025-07-09 16:00:00;8786.541
NE;NORDESTE;2025-07-09 16:00:00;13048.21699999
S;SUL;2025-07-09 16:00:00;15402.416
SE;SUDESTE;2025-07-09 16:00:00;43105.937
N;NORTE;2025-07-09 17:00:00;8573.668
NE;NORDESTE;2025-07-09 17:00:00;13402.112
S;SUL;2025-07-09 17:00:00;16301.23399999
SE;SUDESTE;2025-07-09 17:00:00;45242.388
N;NORTE;2025-07-09 18:00:00;8348.896
NE;NORDESTE;2025-07-09 18:00:00;13911.599
S;SUL;2025-07-09 18:00:00;17983.321
SE;SUDESTE;2025-07-09 18:00:00;48783.708
N;NORTE;2025-07-09 19:00:00;8487.132
NE;NORDESTE;2025-07-09 19:00:00;13606.192
S;SUL;2025-07-09 19:00:00;17751.621
SE;SUDESTE;2025-07-09 19:00:00;47622.46599999
N;NORTE;2025-07-09 20:00:00;8583.96999999
NE;NORDESTE;2025-07-09 20:00:00;13282.36899999
S;SUL;2025-07-09 20:00:00;16954.64499999
SE;SUDESTE;2025-07-09 20:00:00;46103.377
N;NORTE;2025-07-09 21:00:00;8713.81
NE;NORDESTE;2025-07-09 21:00:00;13571.99299999
S;SUL;2025-07-09 21:00:00;16127.15399999
SE;SUDESTE;2025-07-09 21:00:00;44549.37699999
N;NORTE;2025-07-09 22:00:00;8787.169
NE;NORDESTE;2025-07-09 22:00:00;13418.41199999
S;SUL;2025-07-09 22:00:00;14770.08899999
SE;SUDESTE;2025-07-09 22:00:00;41979.648
N;NORTE;2025-07-09 23:00:00;8702.909
NE;NORDESTE;2025-07-09 23:00:00;13000.76199999
S;SUL;2025-07-09 23:00:00;13055.359
SE;SUDESTE;2025-07-09 23:00:00;38802.434
N;NORTE;2025-07-10 00:00:00;8579.18299999
NE;NORDESTE;2025-07-10 00:00:00;12504.0
S;SUL;2025-07-10 00:00:00;11734.027
SE;SUDESTE;2025-07-10 00:00:00;35977.603
N;NORTE;2025-07-10 01:00:00;8403.505
NE;NORDESTE;2025-07-10 01:00:00;12171.383
S;SUL;2025-07-10 01:00:00;10938.41999999
SE;SUDESTE;2025-07-10 01:00:00;34065.97
N;NORTE;2025-07-10 02:00:00;8215.214
NE;NORDESTE;2025-07-10 02:00:00;11951.75599999
S;SUL;2025-07-10 02:00:00;10445.99499999
SE;SUDESTE;2025-07-10 02:00:00;32965.86999999
N;NORTE;2025-07-10 03:00:00;8063.23799999
NE;NORDESTE;2025-07-10 03:00:00;11735.73299999
S;SUL;2025-07-10 03:00:00;10286.185
SE;SUDESTE;2025-07-10 03:00:00;32596.49199999
N;NORTE;2025-07-10 04:00:00;7889.975
NE;NORDESTE;2025-07-10 04:00:00;11671.989
S;SUL;2025-07-10 04:00:00;10422.572
SE;SUDESTE;2025-07-10 04:00:00;32927.593
N;NORTE;2025-07-10 05:00:00;7808.08
NE;NORDESTE;2025-07-10 05:00:00;11712.206
S;SUL;2025-07-10 05:00:00;11211.391
SE;SUDESTE;2025-07-10 05:00:00;34584.04299999
N;NORTE;2025-07-10 06:00:00;7589.04
NE;NORDESTE;2025-07-10 06:00:00;11639.944
S;SUL;2025-07-10 06:00:00;12924.748
SE;SUDESTE;2025-07-10 06:00:00;37606.929
N;NORTE;2025-07-10 07:00:00;7613.986
NE;NORDESTE;2025-07-10 07:00:00;11947.709
S;SUL;2025-07-10 07:00:00;14533.27699999
SE;SUDESTE;2025-07-10 07:00:00;40626.18199999
N;NORTE;2025-07-10 08:00:00;7991.722
NE;NORDESTE;2025-07-10 08:00:00;11845.56
S;SUL;2025-07-10 08:00:00;15638.898
SE;SUDESTE;2025-07-10 08:00:00;42638.16299999
N;NORTE;2025-07-10 09:00:00;8238.68
NE;NORDESTE;2025-07-10 09:00:00;11797.651
S;SUL;2025-07-10 09:00:00;15646.045
SE;SUDESTE;2025-07-10 09:00:00;42961.454
N;NORTE;2025-07-10 10:00:00;8277.37199999
NE;NORDESTE;2025-07-10 10:00:00;12109.80299999
S;SUL;2025-07-10 10:00:00;15676.37999999
SE;SUDESTE;2025-07-10 10:00:00;43309.403
N;NORTE;2025-07-10 11:00:00;8279.802
NE;NORDESTE;2025-07-10 11:00:00;12018.56799999
S;SUL;2025-07-10 11:00:00;15180.07
SE;SUDESTE;2025-07-10 11:00:00;43058.587
N;NORTE;2025-07-10 12:00:00;8276.739
NE;NORDESTE;2025-07-10 12:00:00;12046.01999999
S;SUL;2025-07-10 12:00:00;13645.72499999
SE;SUDESTE;2025-07-10 12:00:00;42720.063
N;NORTE;2025-07-10 13:00:00;8461.79599999
NE;NORDESTE;2025-07-10 13:00:00;12254.00599999
S;SUL;2025-07-10 13:00:00;14008.413
SE;SUDESTE;2025-07-10 13:00:00;43274.864
N;NORTE;2025-07-10 14:00:00;8629.676
NE;NORDESTE;2025-07-10 14:00:00;12527.399
S;SUL;2025-07-10 14:00:00;14349.227
SE;SUDESTE;2025-07-10 14:00:00;44103.843
N;NORTE;2025-07-10 15:00:00;8667.356
NE;NORDESTE;2025-07-10 15:00:00;12744.987
S;SUL;2025-07-10 15:00:00;14654.102
SE;SUDESTE;2025-07-10 15:00:00;44919.462
N;NORTE;2025-07-10 16:00:00;8502.74399999
NE;NORDESTE;2025-07-10 16:00:00;12886.782
S;SUL;2025-07-10 16:00:00;15321.72399999
SE;SUDESTE;2025-07-10 16:00:00;45738.304
N;NORTE;2025-07-10 17:00:00;8220.93299999
NE;NORDESTE;2025-07-10 17:00:00;13242.38399999
S;SUL;2025-07-10 17:00:00;16119.799
SE;SUDESTE;2025-07-10 17:00:00;47150.068
N;NORTE;2025-07-10 18:00:00;8069.599
NE;NORDESTE;2025-07-10 18:00:00;13652.237
S;SUL;2025-07-10 18:00:00;17692.459
SE;SUDESTE;2025-07-10 18:00:00;50267.48
N;NORTE;2025-07-10 19:00:00;8181.031
NE;NORDESTE;2025-07-10 19:00:00;13397.971
S;SUL;2025-07-10 19:00:00;17516.55199999
SE;SUDESTE;2025-07-10 19:00:00;49567.197
N;NORTE;2025-07-10 20:00:00;8232.72299999
NE;NORDESTE;2025-07-10 20:00:00;13116.747
S;SUL;2025-07-10 20:00:00;16681.94
SE;SUDESTE;2025-07-10 20:00:00;48117.5
N;NORTE;2025-07-10 21:00:00;8367.265
NE;NORDESTE;2025-07-10 21:00:00;13297.62099999
S;SUL;2025-07-10 21:00:00;15928.597
SE;SUDESTE;2025-07-10 21:00:00;46414.39999999
N;NORTE;2025-07-10 22:00:00;8535.838
NE;NORDESTE;2025-07-10 22:00:00;13111.63
S;SUL;2025-07-10 22:00:00;14766.21999999
SE;SUDESTE;2025-07-10 22:00:00;43509.603
N;NORTE;2025-07-10 23:00:00;8554.111
NE;NORDESTE;2025-07-10 23:00:00;12689.50399999
S;SUL;2025-07-10 23:00:00;13136.41299999
SE;SUDESTE;2025-07-10 23:00:00;40105.494
N;NORTE;2025-07-11 00:00:00;8497.703
NE;NORDESTE;2025-07-11 00:00:00;12253.02299999
S;SUL;2025-07-11 00:00:00;11718.654
SE;SUDESTE;2025-07-11 00:00:00;37002.244
N;NORTE;2025-07-11 01:00:00;8286.32599999
NE;NORDESTE;2025-07-11 01:00:00;11952.825
S;SUL;2025-07-11 01:00:00;10829.22699999
SE;SUDESTE;2025-07-11 01:00:00;35004.264
N;NORTE;2025-07-11 02:00:00;8107.694
NE;NORDESTE;2025-07-11 02:00:00;11818.861
S;SUL;2025-07-11 02:00:00;10441.119
SE;SUDESTE;2025-07-11 02:00:00;33894.524
N;NORTE;2025-07-11 03:00:00;7950.28499999
NE;NORDESTE;2025-07-11 03:00:00;11717.53199999
S;SUL;2025-07-11 03:00:00;10326.93999999
SE;SUDESTE;2025-07-11 03:00:00;33471.932
N;NORTE;2025-07-11 04:00:00;7761.905
NE;NORDESTE;2025-07-11 04:00:00;11689.868
S;SUL;2025-07-11 04:00:00;10445.739
SE;SUDESTE;2025-07-11 04:00:00;33691.629
N;NORTE;2025-07-11 05:00:00;7676.994
NE;NORDESTE;2025-07-11 05:00:00;11708.09099999
S;SUL;2025-07-11 05:00:00;11170.26999999
SE;SUDESTE;2025-07-11 05:00:00;35323.356
N;NORTE;2025-07-11 06:00:00;7556.342
NE;NORDESTE;2025-07-11 06:00:00;11690.15
S;SUL;2025-07-11 06:00:00;12876.798
SE;SUDESTE;2025-07-11 06:00:00;38009.757
N;NORTE;2025-07-11 07:00:00;7664.20999999
NE;NORDESTE;2025-07-11 07:00:00;11946.20899999
S;SUL;2025-07-11 07:00:00;14625.78899999
SE;SUDESTE;2025-07-11 07:00:00;41091.661
N;NORTE;2025-07-11 08:00:00;8073.034
NE;NORDESTE;2025-07-11 08:00:00;11914.92899999
S;SUL;2025-07-11 08:00:00;16025.079
SE;SUDESTE;2025-07-11 08:00:00;42837.304
N;NORTE;2025-07-11 09:00:00;8355.314
NE;NORDESTE;2025-07-11 09:00:00;11773.27899999
S;SUL;2025-07-11 09:00:00;16495.204
SE;SUDESTE;2025-07-11 09:00:00;43198.001
N;NORTE;2025-07-11 10:00:00;8486.614
NE;NORDESTE;2025-07-11 10:00:00;12053.257
S;SUL;2025-07-11 10:00:00;16670.142
SE;SUDESTE;2025-07-11 10:00:00;43459.707
N;NORTE;2025-07-11 11:00:00;8545.355
NE;NORDESTE;2025-07-11 11:00:00;12205.54599999
S;SUL;2025-07-11 11:00:00;16080.33999999
SE;SUDESTE;2025-07-11 11:00:00;43587.285
N;NORTE;2025-07-11 12:00:00;8439.839
NE;NORDESTE;2025-07-11 12:00:00;11801.05799999
S;SUL;2025-07-11 12:00:00;14068.569
SE;SUDESTE;2025-07-11 12:00:00;43511.74
N;NORTE;2025-07-11 13:00:00;8450.454
NE;NORDESTE;2025-07-11 13:00:00;12044.571
S;SUL;2025-07-11 13:00:00;13923.75
SE;SUDESTE;2025-07-11 13:00:00;44092.572
N;NORTE;2025-07-11 14:00:00;8579.152
NE;NORDESTE;2025-07-11 14:00:00;12305.801
S;SUL;2025-07-11 14:00:00;14228.493
SE;SUDESTE;2025-07-11 14:00:00;44145.537
N;NORTE;2025-07-11 15:00:00;8815.69
NE;NORDESTE;2025-07-11 15:00:00;12617.39799999
S;SUL;2025-07-11 15:00:00;14552.428
SE;SUDESTE;2025-07-11 15:00:00;44391.918
N;NORTE;2025-07-11 16:00:00;8638.11999999
NE;NORDESTE;2025-07-11 16:00:00;12746.692
S;SUL;2025-07-11 16:00:00;15174.49
SE;SUDESTE;2025-07-11 16:00:00;45003.579
N;NORTE;2025-07-11 17:00:00;8352.15699999
NE;NORDESTE;2025-07-11 17:00:00;12941.512
S;SUL;2025-07-11 17:00:00;15928.77499999
SE;SUDESTE;2025-07-11 17:00:00;46763.755
N;NORTE;2025-07-11 18:00:00;8236.054
NE;NORDESTE;2025-07-11 18:00:00;13446.608
S;SUL;2025-07-11 18:00:00;17380.946
SE;SUDESTE;2025-07-11 18:00:00;50107.077
N;NORTE;2025-07-11 19:00:00;8403.25199999
NE;NORDESTE;2025-07-11 19:00:00;13177.635
S;SUL;2025-07-11 19:00:00;16936.969
SE;SUDESTE;2025-07-11 19:00:00;48908.019
N;NORTE;2025-07-11 20:00:00;8436.822
NE;NORDESTE;2025-07-11 20:00:00;12901.81999999
S;SUL;2025-07-11 20:00:00;15987.392
SE;SUDESTE;2025-07-11 20:00:00;47161.137
N;NORTE;2025-07-11 21:00:00;8553.85199999
NE;NORDESTE;2025-07-11 21:00:00;13147.105
S;SUL;2025-07-11 21:00:00;15279.574
SE;SUDESTE;2025-07-11 21:00:00;45553.316
N;NORTE;2025-07-11 22:00:00;8589.051
NE;NORDESTE;2025-07-11 22:00:00;13035.045
S;SUL;2025-07-11 22:00:00;14293.30699999
SE;SUDESTE;2025-07-11 22:00:00;43151.943
N;NORTE;2025-07-11 23:00:00;8577.362
NE;NORDESTE;2025-07-11 23:00:00;12658.60499999
S;SUL;2025-07-11 23:00:00;12958.89099999
SE;SUDESTE;2025-07-11 23:00:00;40325.133
N;NORTE;2025-07-12 00:00:00;8347.497
NE;NORDESTE;2025-07-12 00:00:00;12139.895
S;SUL;2025-07-12 00:00:00;11677.56499999
SE;SUDESTE;2025-07-12 00:00:00;37418.04699999
N;NORTE;2025-07-12 01:00:00;8171.75
NE;NORDESTE;2025-07-12 01:00:00;11761.979
S;SUL;2025-07-12 01:00:00;10826.68299999
SE;SUDESTE;2025-07-12 01:00:00;35183.921
N;NORTE;2025-07-12 02:00:00;8001.16
NE;NORDESTE;2025-07-12 02:00:00;11596.77099999
S;SUL;2025-07-12 02:00:00;10294.94499999
SE;SUDESTE;2025-07-12 02:00:00;33743.638
N;NORTE;2025-07-12 03:00:00;7852.49
NE;NORDESTE;2025-07-12 03:00:00;11461.106
S;SUL;2025-07-12 03:00:00;10015.58
SE;SUDESTE;2025-07-12 03:00:00;33104.58499999
N;NORTE;2025-07-12 04:00:00;7739.902
NE;NORDESTE;2025-07-12 04:00:00;11431.20199999
S;SUL;2025-07-12 04:00:00;9940.732
SE;SUDESTE;2025-07-12 04:00:00;32945.083
N;NORTE;2025-07-12 05:00:00;7624.562
NE;NORDESTE;2025-07-12 05:00:00;11261.193
S;SUL;2025-07-12 05:00:00;10158.98699999
SE;SUDESTE;2025-07-12 05:00:00;33374.805
N;NORTE;2025-07-12 06:00:00;7421.953
NE;NORDESTE;2025-07-12 06:00:00;10873.13599999
S;SUL;2025-07-12 06:00:00;10823.249
SE;SUDESTE;2025-07-12 06:00:00;34335.89
N;NORTE;2025-07-12 07:00:00;7401.217
NE;NORDESTE;2025-07-12 07:00:00;10885.58199999
S;SUL;2025-07-12 07:00:00;11647.05399999
SE;SUDESTE;2025-07-12 07:00:00;36237.865
N;NORTE;2025-07-12 08:00:00;7664.24
NE;NORDESTE;2025-07-12 08:00:00;11320.52
S;SUL;2025-07-12 08:00:00;12700.154
SE;SUDESTE;2025-07-12 08:00:00;38486.374
N;NORTE;2025-07-12 09:00:00;7792.279
NE;NORDESTE;2025-07-12 09:00:00;11500.82499999
S;SUL;2025-07-12 09:00:00;13071.703
SE;SUDESTE;2025-07-12 09:00:00;39825.252
N;NORTE;2025-07-12 10:00:00;7917.784
NE;NORDESTE;2025-07-12 10:00:00;11428.221
S;SUL;2025-07-12 10:00:00;13237.201
SE;SUDESTE;2025-07-12 10:00:00;40415.742
N;NORTE;2025-07-12 11:00:00;8007.062
NE;NORDESTE;2025-07-12 11:00:00;11134.586
S;SUL;2025-07-12 11:00:00;13145.83199999
SE;SUDESTE;2025-07-12 11:00:00;40134.93
N;NORTE;2025-07-12 12:00:00;7967.85
NE;NORDESTE;2025-07-12 12:00:00;10745.12099999
S;SUL;2025-07-12 12:00:00;12454.088
SE;SUDESTE;2025-07-12 12:00:00;39400.19799999
N;NORTE;2025-07-12 13:00:00;7903.401
NE;NORDESTE;2025-07-12 13:00:00;10517.664
S;SUL;2025-07-12 13:00:00;12186.165
SE;SUDESTE;2025-07-12 13:00:00;39022.22199999
N;NORTE;2025-07-12 14:00:00;7963.465
NE;NORDESTE;2025-07-12 14:00:00;10654.92
S;SUL;2025-07-12 14:00:00;12121.548
SE;SUDESTE;2025-07-12 14:00:00;39206.726
N;NORTE;2025-07-12 15:00:00;8030.809
NE;NORDESTE;2025-07-12 15:00:00;11010.86899999
S;SUL;2025-07-12 15:00:00;12192.548
SE;SUDESTE;2025-07-12 15:00:00;39499.732
N;NORTE;2025-07-12 16:00:00;7989.015
NE;NORDESTE;2025-07-12 16:00:00;11425.59599999
S;SUL;2025-07-12 16:00:00;12696.979
SE;SUDESTE;2025-07-12 16:00:00;40748.29199999
N;NORTE;2025-07-12 17:00:00;7919.071
NE;NORDESTE;2025-07-12 17:00:00;12498.94099999
S;SUL;2025-07-12 17:00:00;14080.734
SE;SUDESTE;2025-07-12 17:00:00;43730.312
N;NORTE;2025-07-12 18:00:00;8108.59499999
NE;NORDESTE;2025-07-12 18:00:00;13521.968
S;SUL;2025-07-12 18:00:00;15609.003
SE;SUDESTE;2025-07-12 18:00:00;47110.432
N;NORTE;2025-07-12 19:00:00;8208.20199999
NE;NORDESTE;2025-07-12 19:00:00;13130.73699999
S;SUL;2025-07-12 19:00:00;14847.68
SE;SUDESTE;2025-07-12 19:00:00;45749.466
N;NORTE;2025-07-12 20:00:00;8296.051
NE;NORDESTE;2025-07-12 20:00:00;12640.993
S;SUL;2025-07-12 20:00:00;13884.47
SE;SUDESTE;2025-07-12 20:00:00;43367.998
N;NORTE;2025-07-12 21:00:00;8336.744
NE;NORDESTE;2025-07-12 21:00:00;12474.48999999
S;SUL;2025-07-12 21:00:00;13009.654
SE;SUDESTE;2025-07-12 21:00:00;41043.25
N;NORTE;2025-07-12 22:00:00;8320.028
NE;NORDESTE;2025-07-12 22:00:00;12143.87699999
S;SUL;2025-07-12 22:00:00;12090.58699999
SE;SUDESTE;2025-07-12 22:00:00;38869.579
N;NORTE;2025-07-12 23:00:00;8299.68399999
NE;NORDESTE;2025-07-12 23:00:00;11844.61
S;SUL;2025-07-12 23:00:00;11120.981
SE;SUDESTE;2025-07-12 23:00:00;36657.88799999
N;NORTE;2025-07-13 00:00:00;8166.18899999
NE;NORDESTE;2025-07-13 00:00:00;11515.61699999
S;SUL;2025-07-13 00:00:00;10150.92399999
SE;SUDESTE;2025-07-13 00:00:00;34472.62499999
N;NORTE;2025-07-13 01:00:00;7993.004
NE;NORDESTE;2025-07-13 01:00:00;11230.05399999
S;SUL;2025-07-13 01:00:00;9322.78
SE;SUDESTE;2025-07-13 01:00:00;32778.07699999
N;NORTE;2025-07-13 02:00:00;7795.85399999
NE;NORDESTE;2025-07-13 02:00:00;11048.845
S;SUL;2025-07-13 02:00:00;8799.928
SE;SUDESTE;2025-07-13 02:00:00;31440.79699999
N;NORTE;2025-07-13 03:00:00;7637.785
NE;NORDESTE;2025-07-13 03:00:00;10981.40399999
S;SUL;2025-07-13 03:00:00;8582.39299999
SE;SUDESTE;2025-07-13 03:00:00;30760.976
N;NORTE;2025-07-13 04:00:00;7461.92
NE;NORDESTE;2025-07-13 04:00:00;10837.33899999
S;SUL;2025-07-13 04:00:00;8470.171
SE;SUDESTE;2025-07-13 04:00:00;30274.487
N;NORTE;2025-07-13 05:00:00;7348.00999999
NE;NORDESTE;2025-07-13 05:00:00;10557.596
